track_id,track_name,album_id,streams,position,danceability,energy,valence,tempo,liveness
22,22,22,372893,192.22727272727272,0.41399999999999987,0.2465897166841554,0.14587737843551804,0.19124035491453248,0.06566684520621323
57,57,57,1447413,124.12280701754386,0.8669999999999994,0.5456453305351519,0.5211416490486263,0.5376081418673627,0.03106588109266205
1014,1014,1014,51867753,96.75936883629191,0.7537751479289927,0.6024513060593418,0.5791790201450334,0.2989771753518164,0.15052056426948224
622,622,622,30210951,77.22990353697749,0.6926832797427676,0.6307345563004645,0.45480547643488156,0.4586305631680898,0.08274808529253257
90,90,90,2939033,91.53333333333333,0.7449999999999992,0.3473242392444904,0.6078224101479907,0.6612252181296849,0.1087305838243171
62,62,62,1341287,164.0483870967742,0.6140000000000001,0.601259181532004,0.5634249471458767,0.3275391033608589,0.08409212640599893
302,302,302,6718756,151.05960264900662,0.4850000000000013,0.2780692549842599,0.3181818181818169,0.502073616460945,0.09587573647562994
345,345,345,7826771,142.9159420289855,0.42100000000000176,0.40083945435466783,0.13636363636363552,0.5319779962834916,0.0948044991965728
1,1,1,19332,198.0,0.534,0.0,0.15539112050739956,0.5036672860852336,0.09266202463845744
1,1,1,18624,190.0,0.566,0.6379853095487934,0.3594080338266385,0.8696882806827553,0.0615961435457954
620,620,620,48378089,41.58225806451613,0.7055177419354806,0.697935213079241,0.5661136875127881,0.3654234429218526,0.13922214351124082
443,443,443,8845827,169.85553047404062,0.6951467268623044,0.5212623081678597,0.20569679152806816,0.4538133883249381,0.09708964418237181
737,737,737,23266599,115.32700135685211,0.512643147896882,0.5211152099846107,0.201475325658847,0.5822730200698623,0.13752273835574477
76,76,76,1777787,146.72368421052633,0.7580000000000008,0.7911857292759716,0.790697674418604,0.33469523375872245,0.16764863417246906
88,88,88,2099070,136.75,0.41599999999999987,0.4039874081846801,0.19767441860465107,0.35491453254408695,0.09159078735940002
4,4,4,80638,166.75,0.41024999999999995,0.33971668415529904,0.1390063424947146,0.19847032328726671,0.15800749866095343
401,401,401,39546629,37.276807980049874,0.6300374064837921,0.679348323838881,0.7515750792152828,0.2192328038000719,0.13696209396166686
581,581,581,28788568,85.79173838209982,0.5845542168674688,0.7279810291984906,0.22470006877403834,0.5646618060832177,0.08367745985856298
123,123,123,2541235,146.609756097561,0.7129674796747965,0.7748743804332082,0.8896509049657072,0.38643714462347906,0.13952299458720344
79,79,79,2208898,101.65822784810126,0.7107721518987347,0.7444711570390637,0.49516953461610513,0.34717237163680853,0.23185507108811948
1,1,1,32513,137.0,0.689,0.6316894018887724,0.3699788583509514,0.4146986795308828,0.2212104981253348
4,4,4,70152,194.0,0.285,0.38929695697796435,0.19767441860465115,0.16533553206414053,0.08623460096411356
13,13,13,221830,179.46153846153845,0.688,0.5383001049317945,0.25158562367864695,0.4148832744680589,0.09587573647562937
22,22,22,473801,162.5,0.6519090909090908,0.28560526566822464,0.34835671727849327,0.13242001725123598,0.05842625505185762
93,93,93,2381827,121.98924731182795,0.6431827956989253,0.3395502600728879,0.2508695355657098,0.5426104000125979,0.08672760048608823
14,14,14,224712,196.35714285714286,0.5990000000000001,0.7974816369359915,0.5158562367864692,0.5382419178183342,0.1387252276379218
5,5,5,116069,153.6,0.556,0.6295907660020987,0.39217758985200846,0.3220627868912982,0.09480449919657205
399,399,399,13693695,86.09273182957394,0.5376115288220588,0.27631250213677,0.2782696699465383,0.26983597513825547,0.09714564934027685
203,203,203,14331396,60.64039408866995,0.5964679802955686,0.7204265503284953,0.5541976067236678,0.45804493531811447,0.17540270342294603
336,336,336,14512090,98.1875,0.9218363095238077,0.6642619797131898,0.7819861824222246,0.3461322269650441,0.02056552401356898
358,358,358,16770519,79.1927374301676,0.7001703910614555,0.7950312743643991,0.48973330813658184,0.6149022874028391,0.19275568309330318
186,186,186,16832261,32.36021505376344,0.6849354838709651,0.6366257094179122,0.8330093887108115,0.5319811721103657,0.26194055209035205
122,122,122,2964944,138.0,0.6779999999999986,0.8331584470094426,0.49365750528541236,0.23032525627930417,0.1472951258703803
6,6,6,124837,165.83333333333334,0.456,0.8478488982161597,0.24207188160676532,0.6598407561008627,0.04038564542046064
529,529,529,17753673,109.17958412098298,0.8367221172022699,0.5424914259417569,0.4232346323391306,0.3910138347100892,0.20112874793827357
223,223,223,23157832,52.20627802690583,0.736919282511211,0.6810402834570084,0.561467211482854,0.35920797900440976,0.12286707290418192
36,36,36,824798,149.19444444444446,0.739333333333333,0.8539699195522917,0.6664611228564721,0.5737065364383571,0.05147592691781228
1,1,1,31613,123.0,0.7,0.11962224554039876,0.48414376321353064,0.19636594100345806,0.1751472951258704
2,2,2,39182,188.0,0.657,0.7177334732423926,0.452431289640592,0.2915738564343642,0.6336368505623996
3389,3389,3389,196795860,88.29418707583358,0.6469371496016447,0.5239762493122435,0.4756300230131414,0.33393125364988835,0.12626483204507283
1,1,1,22790,146.0,0.371,0.6128016789087094,0.4164904862579281,0.5165827785229945,0.08837707552222818
1,1,1,31013,125.0,0.579,0.5005246589716685,0.8498942917547567,0.14917732189665145,0.2779860739153723
1,1,1,19030,178.0,0.262,0.609653725078699,0.2568710359408034,0.8447371983411069,0.11087305838243172
37,37,37,1822593,85.10810810810811,0.6066216216216219,0.6604463855250842,0.6494771727329866,0.2129309252397157,0.36618654004835083
2,2,2,38556,181.0,0.211,0.2151101783840504,0.07399577167019025,0.21578532839439324,0.08312801285484735
15,15,15,310168,164.26666666666668,0.4993333333333334,0.4372158097236796,0.3643410852713178,0.4369690331737613,0.11244420639171578
305,305,305,6091828,166.78360655737706,0.5241147540983615,0.5019558598386492,0.42784459155027027,0.22791997416074408,0.2593360084996519
217,217,217,4433867,171.4884792626728,0.453999999999998,0.31269674711437445,0.26215644820295886,0.5372820241450152,0.06855918585966778
1,1,1,17264,199.0,0.425,0.6033578174186779,0.5211416490486258,0.3789672528581449,0.05516871987145153
66,66,66,2935764,90.54545454545455,0.706863636363636,0.6733123469744664,0.6761483759369592,0.16228645255891483,0.07806235899433539
358,358,358,8080016,143.57262569832403,0.6260000000000031,0.11437565582371438,0.21881606765327777,0.24194858415683065,0.09801821103374402
7,7,7,102209,181.71428571428572,0.6829999999999999,0.7166841552990556,0.3414376321353065,0.24870475885748045,0.7118371719335835
4,4,4,90977,159.5,0.5645,0.8583420776495279,0.4624735729386892,0.49648346644679364,0.22469201928227103
286,286,286,11717041,103.13636363636364,0.6866748251748249,0.5599945699630877,0.5068673398483118,0.5545577651775112,0.07671706975402752
1,1,1,18632,194.0,0.523,0.4606505771248689,0.1522198731501057,0.33211705780282796,0.08323513658275308
90,90,90,2189082,115.47777777777777,0.7860000000000009,0.8698845750262335,0.6923890063424948,0.32307805904576703,0.16871987145152678
2,2,2,28877,182.0,0.494,0.5603357817418679,0.2452431289640592,0.4102622478740816,0.15265131226566686
1,1,1,22451,182.0,0.542,0.13746065057712487,0.6976744186046511,0.5214314722061556,0.060846277450455274
719,719,719,19249751,112.37830319888734,0.6934534075104312,0.3316019830503777,0.22080085389915063,0.3727627320399907,0.09907171851638905
172,172,172,5163292,106.5813953488372,0.7259999999999992,0.780692549842601,0.7410147991543318,0.27943366273274295,0.08837707552222798
238,238,238,7432964,101.7016806722689,0.6643949579831933,0.40165950955408297,0.18232806864817866,0.46506248667891675,0.2479194141502341
381,381,381,18764574,81.30971128608924,0.6172178477690262,0.7383893382687098,0.4784005593381165,0.6193534177146981,0.08124533442425243
4,4,4,122350,120.0,0.5309999999999999,0.46521511017838413,0.2709302325581395,0.2629401050960509,0.04809855382967328
1,1,1,28554,139.0,0.549,0.6757607555089193,0.2706131078224101,0.4900995582027837,0.07798607391537227
1,1,1,26298,150.0,0.493,0.9485834207764955,0.927061310782241,0.6921448701066959,0.5211569362613819
165,165,165,3281734,179.6787878787879,0.753,0.6935991605456452,0.9830866807610993,0.21804969295708787,0.027530798071772812
31,31,31,513269,181.19354838709677,0.6499999999999998,0.7754459601259179,0.7103594080338266,0.3042001501372156,0.1055168719871452
82,82,82,1819314,152.6951219512195,0.5840000000000009,0.749213011542496,0.33720930232558194,0.3218843451186943,0.17836100696304233
1,1,1,30148,130.0,0.515,0.8929695697796434,0.9355179704016913,0.8208013881539276,0.10980182110337441
8,8,8,164768,171.625,0.4729999999999999,0.36306400839454356,0.40274841437632125,0.13928303326400762,0.09373326191751474
718,718,718,51656510,51.04874651810585,0.685229805013925,0.6260935266728354,0.5000603626470073,0.30044603415859744,0.0774338943652621
634,634,634,16283166,126.22239747634069,0.4556908517350166,0.26079357565847183,0.21345729320199247,0.4793043453415293,0.10744645080841214
217,217,217,8070190,108.11981566820276,0.6712764976958535,0.6606157610456437,0.5049249325318328,0.3739215161306781,0.10257862116458827
97,97,97,3999557,82.55670103092784,0.5064536082474218,0.5619584383552746,0.20539003073167544,0.4029947261670491,0.09291492498578126
64,64,64,1676686,99.640625,0.5949999999999994,0.6684155299055611,0.4069767441860464,0.26754574877859677,0.06309587573647557
22,22,22,346177,183.4090909090909,0.47400000000000014,0.6652675760755513,0.045454545454545435,0.18696390553661757,0.1419389394750938
365,365,365,9560680,114.69589041095891,0.5828876712328724,0.24566114217539356,0.2777896840337126,0.23182393115738492,0.07494405353251528
2,2,2,39287,162.5,0.281,0.6820566631689403,0.5634249471458772,0.9281494972864546,0.11515800749866098
462,462,462,26712198,70.22510822510823,0.6737619047619071,0.806816478379968,0.45963180582630736,0.5829891556734097,0.1294643581735178
344,344,344,27752709,32.520348837209305,0.7636656976744229,0.9117200273310748,0.9839747529377005,0.29303439232634587,0.07390135897659426
362,362,362,21359173,49.3756906077348,0.42199999999999777,0.7555089192025195,0.5877378435517943,0.26406305763053795,0.08205677557578996
162,162,162,5060653,108.81481481481481,0.5927839506172836,0.6973430233311322,0.3223579463889536,0.31828254085891183,0.15781573396285048
3,3,3,82764,131.66666666666666,0.6869999999999999,0.8058761804826865,0.7600422832980972,0.33518133375995274,0.600428494911623
140,140,140,3672885,125.05714285714286,0.6230000000000006,0.6600209863588683,0.39006342494714535,0.26673353105502146,0.06673808248527044
16,16,16,427407,131.0,0.4189999999999998,0.2759706190975866,0.3477801268498943,0.1171747129548726,0.10016068559185863
515,515,515,52239272,42.1631067961165,0.4464174757281558,0.5586976232439229,0.46535848436954835,0.2390550077380532,0.07240107955756857
1,1,1,14659,191.0,0.546,0.3001049317943337,0.226215644820296,0.5838860926174332,0.09159078735940011
45,45,45,756794,175.66666666666666,0.6739999999999997,0.5477439664218263,0.413319238900634,0.18105686754697967,0.07627209426888058
3,3,3,41623,190.33333333333334,0.88,0.6086044071353621,0.6279069767441859,0.41500018459493715,0.0905195500803428
340,340,340,8758629,129.4264705882353,0.7293941176470612,0.6918461823344231,0.5279411764705864,0.30396088252305753,0.2578748542802216
1,1,1,23670,170.0,0.379,0.19097586568730324,0.10253699788583509,0.08232318881600803,0.20085698982324585
1,1,1,32579,118.0,0.444,0.4197271773347324,0.1511627906976744,0.38329908071721286,0.07262988752008571
11,11,11,278332,128.72727272727272,0.3449999999999999,0.2318992654774396,0.145877378435518,0.5600364267342695,0.14408141403320834
351,351,351,19654294,63.39031339031339,0.7213817663817648,0.8108626828458934,0.7622558320232733,0.28187920380785075,0.16049118213017535
822,822,822,16602687,165.86131386861314,0.6438296836982905,0.4099514147920697,0.6279416984305789,0.5383910834028043,0.10435701653901672
41,41,41,864918,158.78048780487805,0.8760000000000002,0.675760755508919,0.6871035940803376,0.4395513112393702,0.17514729512587038
1,1,1,18532,182.0,0.506,0.3809024134312697,0.1522198731501057,0.3997341832904663,0.1365827530798072
341,341,341,7475289,149.53372434017595,0.6080000000000024,0.4113326337880371,0.11627906976744168,0.4639732214277788,0.11408677021960333
360,360,360,9068867,121.31388888888888,0.659999999999997,0.6726128016789024,0.952431289640589,0.2301468145067005,0.005677557579003778
1,1,1,31379,143.0,0.584,0.6012591815320043,0.47463002114164904,0.35353007051526597,0.09159078735940011
19,19,19,294138,184.42105263157896,0.513,0.7796432318992659,0.21458773784355187,0.19500609163292681,0.29191215854311725
61,61,61,3088218,63.52459016393443,0.4950000000000003,0.7733473242392458,0.7145877378435516,0.4388498504781006,0.0587038028923406
321,321,321,6845593,157.00934579439252,0.6478535825545152,0.7373665061635146,0.6912989929725424,0.25547299069369445,0.12013175217376003
134,134,134,5960019,86.41044776119404,0.6170000000000002,0.5687303252885615,0.5,0.23181432210585862,0.07691483663631493
243,243,243,9157148,87.20987654320987,0.31974897119341683,0.3868485484435118,0.12125562254761159,0.5267613028442281,0.0813668635010063
939,939,939,66363060,59.82854100106496,0.7141884984025586,0.7913958163615425,0.6046399052565934,0.37560597367302634,0.1387141616085221
1,1,1,19295,184.0,0.766,0.6998950682056664,0.6966173361522198,0.30431090709952135,0.01810391001606856
13,13,13,392698,116.07692307692308,0.542,0.2868673823553152,0.37680923727435345,0.19091234391078105,0.14062049359317708
1,1,1,15312,183.0,0.766,0.516264428121721,0.7378435517970401,0.34754304138618497,0.2212104981253348
178,178,178,12537277,50.28089887640449,0.690022471910115,0.4326019547967965,0.42155616789794953,0.382620642470581,0.042688203751737694
361,361,361,11351512,91.26592797783934,0.5869999999999971,0.3892969569779625,0.18498942917547498,0.4387267871866521,0.09051955008034354
657,657,657,22719224,95.99391171993912,0.5511263318112581,0.3519191977269572,0.2580343093245284,0.4594540638917259,0.10642995094646332
505,505,505,15400335,128.2059405940594,0.6429128712871296,0.48039022160348305,0.5409017645950619,0.3063833416654891,0.2800861232347106
264,264,264,10430284,107.29545454545455,0.6670000000000014,0.8447009443861477,0.7071881606765354,0.3720080237266037,0.18157471880021364
27,27,27,406285,183.5185185185185,0.6750000000000003,0.9569779643231903,0.5655391120507397,0.31620497421824034,0.1419389394750938
154,154,154,5188303,100.57142857142857,0.7459999999999983,0.6589716684155312,0.676532769556023,0.13810162566608017,0.2222817354043915
167,167,167,16589639,23.347305389221557,0.37766467065868153,0.42733630325916777,0.18024205289210238,0.5381313450825113,0.08436089791493576
18,18,18,393614,155.55555555555554,0.6110000000000001,0.29695697796432324,0.2991543340380549,0.5072853468538872,0.11087305838243176
348,348,348,7491513,155.99137931034483,0.522999999999998,0.7376705141657905,0.18393234672304548,0.39313799086870516,0.09801821103374395
241,241,241,7461597,132.40248962655602,0.6463485477178418,0.6713631989829025,0.42556121867132096,0.5605288075590883,0.1137422852024796
406,406,406,22230241,67.48029556650246,0.5417364532019701,0.3096935267937935,0.23933284037534228,0.4733896092267668,0.10980182110337462
4,4,4,73623,196.75,0.643,0.5889296956977965,0.2629492600422833,0.5222529196765897,0.09234065345474024
511,511,511,18246348,102.3972602739726,0.8011076320939375,0.5949591669524419,0.45010819063065144,0.5475544855498065,0.10531226776319957
30,30,30,624259,167.0,0.5532666666666661,0.37859391395592884,0.29732205778717397,0.12844566960787937,0.09487591501517584
496,496,496,39090055,52.15725806451613,0.7606955645161242,0.4818294519852413,0.34325129577849106,0.30639923657091694,0.10522184978488835
3,3,3,55972,157.33333333333334,0.746,0.6495278069254985,0.6723044397463002,0.37867190095866315,0.07584359935725764
60,60,60,2074187,91.5,0.8699999999999992,0.5005246589716679,0.677589852008457,0.18433650426414325,0.07509373326191762
303,303,303,8116300,112.49174917491749,0.516,0.2990556138509961,0.31501057082452544,0.46942492523905266,0.09801821103374381
463,463,463,30622711,57.855291576673864,0.6360734341252695,0.561008886340511,0.5151461878821354,0.28776628351278594,0.08592734327370571
1195,1195,1195,56323962,92.16903765690377,0.6650744769874514,0.5398077860269452,0.3947773934735093,0.3078439821097945,0.1874294115142325
262,262,262,14488935,71.90839694656489,0.6910839694656473,0.4916254816048986,0.48191662766489585,0.3240054959502334,0.07383932258552553
9,9,9,172352,162.22222222222223,0.3416666666666667,0.38090241343126974,0.250763448437867,0.13007995011834592,0.12432303755281798
614,614,614,40184605,71.25895765472313,0.5486237785016292,0.5187339141610019,0.38192698900221034,0.5204967423703662,0.0949301165973738
5,5,5,129495,147.6,0.449,0.17103882476390347,0.07050739957716701,0.11271982180435403,0.11515800749866098
87,87,87,1586666,159.16091954022988,0.8029655172413779,0.3260484133589033,0.45986731792666014,0.3583267805666945,0.10160131503610817
75,75,75,1510320,181.50666666666666,0.5840000000000006,0.7082896117523615,0.546511627906976,0.6853456232540388,0.11622924477771847
64,64,64,1249137,177.578125,0.674796875,0.899724554039873,0.38552127378435513,0.3820012437083887,0.042800950723085186
283,283,283,27401793,28.858657243816253,0.8292508833922254,0.5253041353508909,0.4553821558505566,0.34681712016504346,0.06684028533521595
359,359,359,8780030,126.9108635097493,0.4607325905292498,0.4400792688095367,0.3614485857473459,0.5371642056122311,0.15724360801070528
85,85,85,3087772,93.58823529411765,0.9360000000000014,0.5225603357817411,0.7050739957716701,0.4142125795296528,0.10230316014997325
251,251,251,8083706,100.199203187251,0.7299203187250993,0.7612822581656592,0.41242640431929656,0.5985960292525877,0.09350279652680109
4,4,4,80430,174.25,0.823,0.41343126967471144,0.258985200845666,0.4146371478851574,0.0894483128012855
133,133,133,4187262,119.75187969924812,0.5667894736842106,0.7786412516075085,0.39921235435311314,0.42788218161051317,0.23728308451901048
873,873,873,35628489,102.61282932416952,0.619634593356244,0.7048315502140132,0.44829740706029425,0.3138958741050972,0.2952571675038372
227,227,227,8731365,91.98237885462555,0.6200616740088125,0.5760570607078944,0.343589051047303,0.2919747879638467,0.1805789872324562
6,6,6,114077,182.0,0.87,0.4942287513116475,0.788583509513742,0.30423091596007823,0.12051419389394753
42,42,42,949556,141.57142857142858,0.44299999999999995,0.36096537250787003,0.07071881606765328,0.7478248563236072,0.6604177825388325
200,200,200,6497705,108.595,0.6224000000000001,0.5620461699895054,0.20607293868921744,0.36054206303301833,0.09983020889126928
73,73,73,1505119,171.78082191780823,0.6189999999999999,0.9580272822665274,0.6014799154334034,0.2572515044487385,0.11408677021960378
215,215,215,17783561,41.52558139534884,0.6817162790697686,0.5567192952487877,0.6126210728157739,0.2397425172510412,0.391432593017028
471,471,471,40894853,67.38853503184713,0.6836985138004222,0.8245901310644873,0.823233819456599,0.43416108681765053,0.0843040994726833
155,155,155,3360003,144.29032258064515,0.7420000000000014,0.47639034627492083,0.331923890063424,0.41459407573314894,0.3958221746116752
156,156,156,10219652,46.217948717948715,0.40587179487179553,0.8618128985390251,0.606006396704071,0.18271806420811412,0.04842816530015227
2,2,2,54670,134.0,0.615,0.6243441762854146,0.49471458773784355,0.25499944621518844,0.12051419389394752
68,68,68,1314856,174.2058823529412,0.6229999999999998,0.4910807974816367,0.594080338266385,0.17503907259503568,0.08837707552222804
680,680,680,17315184,128.25735294117646,0.6867176470588215,0.41442194926239123,0.23894727024002038,0.14263531351821318,0.09344717855004925
309,309,309,18541948,72.44012944983818,0.6531812297734628,0.7218390570401112,0.2584823169605292,0.5229771113031033,0.16183136506483692
260,260,260,9422336,89.13846153846154,0.7679076923076882,0.6681330212285094,0.3471296145714755,0.5010621782013254,0.09317127436034775
1,1,1,22610,187.0,0.641,0.9412381951731377,0.8615221987315009,0.5753578065198932,0.06930905195500804
291,291,291,22629949,42.09965635738832,0.7107697594501742,0.8645009609733016,0.7101632484034752,0.4168132536542952,0.08872679215972086
469,469,469,21656656,91.3091684434968,0.6731385927505343,0.8011531310618188,0.5331189116333142,0.2960103668096893,0.12512805168434385
96,96,96,1689926,182.66666666666666,0.555635416666666,0.5963514340678556,0.2574986786469347,0.34301303035150954,0.10940010712372804
58,58,58,2610133,81.79310344827586,0.6930000000000001,0.6558237145855201,0.6670190274841443,0.19969480303720208,0.1762185324049277
2,2,2,52905,141.0,0.604,0.6012591815320043,0.48731501057082455,0.5117894633209861,0.09159078735940011
36,36,36,2057543,77.75,0.33600000000000013,0.6316894018887721,0.3361522198731498,0.6011703319016974,0.052811997857525446
