streams,danceability,energy,liveness,valence,tempo,position,type_vals,song_type
222202,0.5220000000000001,0.7628541448058764,0.09373326191751474,0.27167019027484146,0.29197996529615183,122.66666666666667,0.41256439924955823,LOW
171702,0.624,0.7198321091290661,0.03042313872522764,0.5433403805496828,0.32869589830049595,132.5,0.47939890710099414,LOW
319783,0.609,0.6495278069254985,0.04927691483663633,0.361522198731501,0.2920230374481596,128.71428571428572,0.4173317301234089,LOW
330478,0.5184444444444443,0.3382301504022386,0.09920847467714097,0.2177589852008457,0.4780919993819487,118.11111111111111,0.2934105136811674,LOW
559968,0.559,0.45120671563483755,0.2747723620782003,0.16279069767441864,0.24270542339925427,102.36363636363636,0.36194244384686414,LOW
97887,0.64,0.46589716684155297,0.10016068559185862,0.5729386892177589,0.25487022975916507,105.0,0.4447491354127926,LOW
333397,0.588,0.5792235047219308,0.16336368505623994,0.47991543340380544,0.5501175254433354,188.41666666666666,0.452625655795494,LOW
10445342,0.6727908496732031,0.6432799072759564,0.16354572537817152,0.6780113031823005,0.4393903235414365,44.61437908496732,0.5394069463774079,HIGH
34968972,0.8039999999999959,0.5582371458551957,0.09051955008034362,0.6479915433403746,0.2921584070687546,55.84461152882206,0.5251870598189774,HIGH
24287083,0.939689542483658,0.496725167856579,0.07240093680750287,0.5505637773079625,0.353156858964725,81.33986928104575,0.5148448561139255,HIGH
366600,0.7830000000000001,0.3147953830010493,0.09587573647562939,0.3964059196617336,0.3534500793758229,84.625,0.39751925978460306,LOW
73443,0.7120000000000001,0.503672612801679,0.047455811462238894,0.9080338266384778,0.1752298206967843,198.0,0.5427905627255989,HIGH
175081,0.6310000000000001,0.6253934942287515,0.06684520621317623,0.49365750528541225,0.4804206303301788,184.16666666666666,0.454224051431835,LOW
22609256,0.882999999999995,0.5708289611752355,0.060203535083020204,0.5422832980972541,0.30413246532691635,83.02272727272727,0.5140789485888763,HIGH
1106704,0.7910000000000003,0.4113326337880375,0.17943224424209966,0.5137420718816069,0.22387058664271023,80.34482758620689,0.4738767374779361,LOW
1331098,0.6129999999999997,0.677859391395593,0.08516336368505625,0.7029598308668075,0.600475024305,86.93333333333334,0.519745646486864,HIGH
3550146,0.5469999999999994,0.4260230849947534,0.0739153722549544,0.3668076109936572,0.11899604966834443,93.98823529411764,0.3534365170608411,LOW
1534684,0.4220000000000003,0.2906610703043024,0.08837707552222807,0.0961945031712474,0.3785242250089221,134.40425531914894,0.22430816224944455,LOW
1462499,0.737,0.7387198321091285,0.059453668987680786,0.42706131078224174,0.36528261484881624,138.5076923076923,0.4905587029697628,LOW
488435,0.72,0.8520461699895067,0.19978575254418848,0.9355179704016907,0.24276080188040708,186.53333333333333,0.6768374732338466,HIGH
28796,0.174,0.15844700944386148,0.3379753615425817,0.15961945031712474,0.8517148869663669,137.0,0.20751045532589196,LOW
1089985,0.4209999999999999,0.48268625393494213,0.10230316014997329,0.13953488372093015,0.48979189997415645,87.51724137931035,0.2863810744514613,LOW
5776225,0.4950142857142857,0.5847361714885334,0.059736781697146184,0.4016309272123217,0.18130092842463144,175.81785714285715,0.38527954152807176,LOW
2044157,0.5870000000000014,0.27072402938090184,0.1365827530798072,0.3287526427061313,0.5500252279747482,145.0909090909091,0.33076485629171043,LOW
169825,0.616,0.4669464847848898,0.09587573647562937,0.3097251585623679,0.1689535928327939,179.83333333333334,0.37213684495572175,LOW
23338,0.481,0.44700944386149005,0.07038028923406536,0.2716701902748414,0.6485066269582447,127.0,0.3175149808425992,LOW
123682,0.4186000000000001,0.15928646379853095,0.0945902517407606,0.06978858350951375,0.13344737198341106,164.6,0.18556632476220136,LOW
2686008,0.6899999999999987,0.5236096537250797,0.1590787359400104,0.5602536997885832,0.685776344774117,145.61417322834646,0.483235522363418,LOW
280007,0.5589999999999999,0.3200419727177336,0.08141403320835569,0.2674418604651162,0.5078637443237055,185.72222222222223,0.30697446659780137,LOW
1650234,0.595999999999999,0.8530954879328423,0.09266202463845734,0.4651162790697681,0.2609557095214068,123.5945945945946,0.5017184479102667,HIGH
294623,0.3810000000000001,0.5970619097586571,0.0760578468130691,0.25475687103594075,0.5617100874980003,192.25,0.3272191569019168,LOW
488554,0.519,0.2318992654774396,0.07830744509908948,0.08033826638477802,0.23104517653429157,73.4,0.22738624424032677,LOW
66856,0.654,0.7838405036726129,0.39260846277450456,0.9936575052854121,0.4937053126422919,156.5,0.7060266179331324,HIGH
1486822,0.5949999999999999,0.5330535152151102,0.062024638457418325,0.45877378435517935,0.5126693658548587,73.05714285714286,0.41221298450692695,LOW
6707890,0.6310000000000001,0.4354669464847859,0.10337439742903064,0.21670190274841494,0.4146556073788757,83.32191780821918,0.3466358116655579,LOW
88419,0.679,0.6505771248688353,0.10658810926620246,0.3350951374207188,0.4144894719354164,70.0,0.4428150928889391,LOW
85481,0.658,0.7880377754459602,0.2683449384038565,0.3213530655391121,0.3782473326031578,72.5,0.5089339448472322,HIGH
715011,0.6500000000000001,0.8415529905561386,0.10658810926620245,0.2019027484143763,0.5686939292878329,79.6875,0.4500109620591794,LOW
71587,0.56,0.7450157397691501,0.038136047134440285,0.25158562367864695,0.5873441711072005,98.5,0.39868435264555935,LOW
74119,0.478,0.5760755508919203,0.14515265131226568,0.1638477801268499,0.1194452306821398,92.5,0.3407689955827589,LOW
68849,0.31,0.41028331584470096,0.16979110873058384,0.18498942917547567,0.47596573917966023,109.0,0.2687659634376901,LOW
119217,0.689,0.7387198321091292,0.04017139796464918,0.7832980972515856,0.2737235260094266,94.33333333333333,0.562797331831341,HIGH
83231,0.76,0.6894018887722981,0.10337439742903054,0.3594080338266385,0.41494480611378426,74.5,0.4780460800069918,LOW
113294,0.627,0.6684155299055615,0.14515265131226568,0.18498942917547567,0.23034986893759457,110.66666666666667,0.4063894025983257,LOW
122417,0.739,0.7345225603357818,0.061917514729512596,0.10993657505285415,0.4087054972372292,85.33333333333333,0.4113441625295371,LOW
3020640,0.5200000000000014,0.33997901364113386,0.18478843063738634,0.3668076109936582,0.3435250249203173,178.096,0.35289376381804494,LOW
289705,0.536,0.5508919202518364,0.34868773433315475,0.15116279069767444,0.24236084618319204,111.625,0.39668561132066643,LOW
49480,0.838,0.46484784889821623,0.06309587573647564,0.8086680761099365,0.5996566534168523,182.5,0.543652950186157,HIGH
2133814,0.8410000000000002,0.7124868835257075,0.17407605784681304,0.5190274841437629,0.46445932142901103,184.56626506024097,0.5616476063790709,HIGH
8657258,0.8650000000000039,0.6327387198321066,0.19121585431172905,0.4238900634249483,0.39033830098820127,146.46200607902736,0.528211159392197,HIGH
4587789,0.8949999999999991,0.5047219307450149,0.088377075522228,0.5972515856236799,0.47660566829520506,98.04065040650407,0.5213376479727304,HIGH
2741908,0.9110000000000011,0.28751311647429123,0.07895018746652388,0.5634249471458763,0.47666104677635707,161.2336448598131,0.46022206277167316,LOW
1457245,0.7849999999999987,0.6526757607555089,0.08623460096411352,0.5,0.3291943046308713,182.9558823529412,0.5059775904299053,HIGH
3924678,0.8440000000000004,0.30325288562434477,0.06127477236207828,0.5697674418604641,0.4151355542155324,96.01234567901234,0.4445737749617219,LOW
345669,0.266,0.2728226652675759,0.08516336368505625,0.1976744186046511,0.06376524446522847,154.3846153846154,0.20541511188932082,LOW
38051,0.658,0.6852046169989509,0.3636850562399571,0.6659619450317125,0.2793782842515906,89.0,0.5932129045676551,HIGH
6266936,0.658000000000001,0.6852046169989485,0.3636850562399583,0.6659619450317111,0.2793782842515918,97.85057471264368,0.5932129045676547,HIGH
466347,0.6759999999999997,0.9485834207764948,0.10658810926620252,0.13213530655391115,0.2734897057556704,177.06666666666666,0.465826709149152,LOW
341918,0.67,0.6747114375655824,0.11944295661489022,0.6088794926004227,0.2181973689068288,179.69230769230768,0.5182584716952239,HIGH
2023995,0.42500000000000043,0.6474291710388251,0.10337439742903062,0.08456659619450321,0.7226030347407668,106.3225806451613,0.3150925411655899,LOW
64619,0.49899999999999994,0.6432318992654775,0.6529191215854312,0.233615221987315,0.23017758032956348,198.33333333333334,0.507191560709556,HIGH
1022523,0.5889999999999995,0.6568730325288566,0.09587573647562932,0.14164904862579267,0.23036832843131227,136.6078431372549,0.3708494544075695,LOW
4552551,0.5090000000000002,0.6967471143756545,0.29941081949651854,0.2801268498942913,0.7230891347419971,68.98863636363636,0.4463211959416162,LOW
3612997,0.6899999999999985,0.8929695697796407,0.13444027852169294,0.4873150105708247,0.4394713200999266,147.96835443037975,0.5511812147180393,HIGH
5113717,0.6508448275862078,0.5546007164308697,0.11475167611694967,0.48610604845568806,0.5998520340735373,133.48275862068965,0.4515758171474288,LOW
2100867,0.4260000000000001,0.18677859391395588,0.10337439742903061,0.19978858350951365,0.7479048474630506,62.6,0.22898539371312507,LOW
1035457,0.3529999999999998,0.766002098635887,0.394750937332619,0.42811839323467227,0.8527116996271182,74.65217391304348,0.4854678573007945,LOW
20302215,0.3139999999999986,0.5561385099685199,0.04874129619710754,0.1342494714587732,0.782030298182351,70.9209486166008,0.2632823194060998,LOW
1068993,0.66,0.6358866736621196,0.14836636314943769,0.4059196617336152,0.5256956152549256,54.81818181818182,0.46254317463629313,LOW
48835,0.522,0.5215110178384051,0.4461703267273701,0.28858350951374206,0.1507525320272216,125.0,0.44456621351987935,LOW
280171,0.4809999999999999,0.25393494228751307,0.24370648098553835,0.11099365750528543,0.40037411240601034,186.83333333333334,0.2724087701945842,LOW
6135798,0.5729999999999993,0.7492130115424954,0.09587573647562964,0.4429175475687112,0.2738958146174579,94.43846153846154,0.4652515738967089,LOW
619540,0.6009999999999996,0.7869884575026235,0.07155865024102838,0.47674418604651164,0.41467406687259256,170.88888888888889,0.48407282344754077,LOW
343958,0.734,0.7009443861490033,0.3422603106588111,0.5475687103594079,0.3534931515278307,179.64285714285714,0.5811933517918055,HIGH
3106293,0.5,0.2801678908709343,0.17836100696304172,0.357293868921777,0.5741333267699578,179.3065693430657,0.32895569168893823,LOW
30833,0.853,0.8405036726128018,0.13336904124263524,0.7769556025369978,0.3011174146863732,138.0,0.6509570790981086,HIGH
1033620,0.8550000000000003,0.24029380902413428,0.541510444563471,0.3657505285412265,0.40262617063956035,162.05555555555554,0.5006386955322081,HIGH
880362,0.6290000000000001,0.29485834207764944,0.10980182110337433,0.16807610993657493,0.15027258519056363,169.31428571428572,0.30043406827939967,LOW
36695125,0.7320000000000126,0.45960125918153066,0.18478843063738376,0.385835095137423,0.2670411892836462,97.6905487804878,0.4405561962390875,LOW
3312565,0.6049999999999988,0.3567681007345227,0.03631494376004293,0.20295983086680755,0.1972458435373312,110.91666666666667,0.300260718840343,LOW
470676,0.6089999999999999,0.4396642182581321,0.08837707552222815,0.14164904862579283,0.4050628238102855,183.96296296296296,0.3196725856015383,LOW
1348426,0.6441960784313718,0.5499660514783035,0.11954797987754279,0.14233304315383669,0.23052963786334124,171.66666666666666,0.3640107882352637,LOW
34245,0.692,0.40293809024134314,0.09587573647562937,0.22832980972515854,0.5132293038309602,113.0,0.3547859091105327,LOW
14157978,0.716882352941173,0.33362138139621444,0.09864835060966015,0.6597438129585854,0.16866294629445452,136.7755991285403,0.4522239744764083,LOW
2446086,0.7879999999999989,0.42497376705141604,0.07723620782003228,0.45348837209302323,0.4271772972839933,66.84615384615384,0.4359245867411176,LOW
29942,0.621,0.5634837355718785,0.13336904124263524,0.16913319238900634,0.2794521222264611,149.0,0.37174649230087997,LOW
349076,0.5917500000000001,0.28436516264428124,0.056253347616497064,0.6084170190274839,0.6967805104665333,183.9375,0.3851963823220656,LOW
4319954,0.9448812499999963,0.38260755508919153,0.12580342795929295,0.7481368921775925,0.41524911855917407,115.84375,0.5503572813065183,HIGH
125298,0.62,0.41448058761804824,0.09587573647562937,0.30443974630021137,0.5129893304126313,192.0,0.3586990175984722,LOW
32305240,0.8245053191489272,0.5512472743780349,0.13391035795279768,0.8811813083831811,0.4275087390210787,73.53900709219859,0.5977110649657352,HIGH
2550315,0.2366557377049181,0.5591488483305526,0.105288575517838,0.7116417703531683,0.9175495112874253,121.85245901639344,0.40318373297661925,LOW
9050281,0.7130000000000005,0.2444910807974819,0.06673808248527047,0.19238900634249484,0.30418784380807035,20.253333333333334,0.3041545424063119,LOW
195425,0.59,0.40083945435466944,0.07766470273165506,0.2579281183932347,0.5739671913264992,183.22222222222223,0.3316080688698898,LOW
19802,0.461,0.47114375655823715,0.0815211569362614,0.2579281183932347,0.11806692181789097,170.0,0.31789825797193333,LOW
6569548,0.4519999999999988,0.47324239244491373,0.36368505623995845,0.1479915433403813,0.5369312937643828,171.0243161094225,0.3592297480063131,LOW
78575,0.775,0.6862539349422877,0.04981253347616499,0.6205073995771669,0.6979903764506086,184.0,0.5328934669989049,HIGH
2244006,0.7359999999999999,0.6852046169989507,0.2308516336368502,0.5253699788583505,0.648580464933117,173.13761467889907,0.5443565573735377,HIGH
1852075,0.28999999999999937,0.2476390346274924,0.14301017675415115,0.07177589852008465,0.5600979583799964,183.0096153846154,0.1881062774754319,LOW
84726007,0.6970000000000025,0.6904512067156166,0.1237279057311192,0.6035940803382545,0.2680380019443989,49.442768411712514,0.5286932981962482,HIGH
405124,0.609,0.7974816369359915,0.16014997321906807,0.7653276955602538,0.6117660812956104,167.92307692307693,0.5829898264288284,HIGH
720212,0.6039999999999996,0.5466946484784891,0.055597214783074486,0.3911205073995773,0.7831440209699849,148.30769230769232,0.3993530926652852,LOW
80931,0.543,0.5414480587618049,0.0905195500803428,0.3657505285412262,0.36756543890522897,191.75,0.38517953434584346,LOW
16118722,0.8660000000000049,0.43301552266888677,0.05651146039192498,0.7010096959976666,0.4705144597245693,62.44396551724138,0.5141341697646208,HIGH
28757436,0.8300000000000018,0.5876180482686241,0.24263524370648074,0.4788583509513735,0.35322856545121173,14.157635467980295,0.5347779107316201,HIGH
3171923,0.8168571428571424,0.6684155299055617,0.22044532864029368,0.7269707037148894,0.35323559763929424,89.87755102040816,0.6081721762794718,HIGH
25610375,0.7750939947780681,0.30663097707117026,0.07136202365952042,0.3113756423914884,0.5146693531950801,93.92689295039165,0.3661156594750618,LOW
8569610,0.32399999999999946,0.316894018887723,0.08516336368505571,0.3192389006342475,0.17694040044794843,170.07692307692307,0.2613240708017564,LOW
922391,0.7270000000000002,0.585519412381952,0.09051955008034283,0.6310782241014797,0.5870795850305813,78.94736842105263,0.5085292966409436,HIGH
4027098,0.6430000000000005,0.7303252885624338,0.07316550615961427,0.3012684989429176,0.30976261091079144,55.21153846153846,0.43693982341624155,LOW
1883241,0.6352285714285717,0.747564083345825,0.139123115770143,0.4189670794321962,0.48242515554320997,119.84285714285714,0.48522071249418397,LOW
12219484,0.6023703703703711,0.6671330301970367,0.2209327699418755,0.2531908229582641,0.5688470747171954,64.53439153439153,0.4359067483668869,LOW
1132053,0.636,0.7366211962224559,0.1387252276379218,0.3446088794926005,0.34098376795185803,152.55737704918033,0.4639888258382446,LOW
230494,0.504,0.8132214060860441,0.09373326191751474,0.8002114164904862,0.9437293099841249,117.6,0.5527915211235113,HIGH
880796,0.8919999999999998,0.5057712486883527,0.09373326191751469,0.7008456659619445,0.5623254039552544,104.0,0.5480875441419529,HIGH
1576866,0.7369999999999993,0.4575026232948586,0.26405998928762736,0.47463002114164926,0.1380339408557821,108.48648648648648,0.48329815843103363,LOW
1440093,0.6304354838709679,0.6058457164133634,0.08433920210100734,0.07764441110277567,0.44575846486880505,173.7741935483871,0.3495662033720286,LOW
363481,0.8309999999999996,0.48268625393494236,0.10337439742903053,0.6236786469344607,0.16890436751621363,112.81818181818181,0.5101848245746083,HIGH
343415,0.7480000000000001,0.790136411332634,0.2811997857525442,0.7875264270613106,0.26715194624595423,108.625,0.6517156560366223,HIGH
8681632,0.5144097222222221,0.6270330535152143,0.2920981372373982,0.5791637303265224,0.7943450024681049,84.17361111111111,0.5031761608253392,HIGH
9991349,0.6479999999999985,0.7481636935991647,0.2897696839850015,0.6035940803382679,0.6557612079892693,106.28508771929825,0.5723818644806081,HIGH
43026153,0.5970000000000022,0.4459601259181538,0.38618103910016294,0.5338266384777983,0.7764862969024964,19.455026455026456,0.49074195087402933,LOW
918460,0.8469999999999999,0.5823714585519414,0.084092126405999,0.5739957716701904,0.5256217772800551,100.54545454545455,0.5218648391570327,HIGH
139348,0.597,0.5236096537250788,0.09694697375468668,0.024207188160676525,0.2461019702432962,138.6,0.3104409539101105,LOW
147455,0.795,0.7701993704092341,0.06320299946438138,0.8699788583509512,0.3534931515278308,134.0,0.6245953070561417,HIGH
974689,0.7579999999999996,0.671563483735572,0.20835565077664694,0.645877378435518,0.6116491711687323,111.33333333333333,0.5709491282369341,HIGH
106008,0.761,0.8321091290661071,0.09480449919657205,0.3340380549682875,0.35945556799862166,148.75,0.5054879208077417,HIGH
8045011,0.3999999999999992,0.8079748163693613,0.1472951258703805,0.708245243128965,0.8462139578385153,71.32075471698113,0.5158787963421765,HIGH
10405564,0.7259999999999992,0.5550891920251827,0.09051955008034265,0.3202959830866804,0.7225476562596175,90.3641975308642,0.42297618129805126,LOW
9408955,0.5679999999999987,0.6621196222455409,0.20514193893947588,0.3509513742071864,0.2921337944104661,74.29444444444445,0.4465532338480505,LOW
865201,0.7100000000000004,0.6180482686253937,0.08130690948044993,0.6617336152219871,0.5881194698433402,98.5,0.5177721983319578,HIGH
671920,0.45000000000000007,0.6232948583420778,0.31869309051955,0.41754756871035953,0.18907444098499854,128.27777777777777,0.45238387939299685,LOW
144894,0.604,0.4449108079748164,0.07680771290840922,0.5243128964059196,0.29401666276966243,126.2,0.4125078543222863,LOW
551618,0.39599999999999996,0.34942287513116466,0.180503481521157,0.08350951374207186,0.31525738687406946,119.07142857142857,0.2523589675985984,LOW
249630,0.7080000000000001,0.4501573976915006,0.05516871987145154,0.21987315010570826,0.35928943255516316,118.25,0.3582998169171651,LOW
6062997,0.720844660194174,0.4716225715420908,0.09736298823199051,0.36122457357499055,0.06109124641249604,75.3883495145631,0.41276369838581145,LOW
363166,0.662,0.6033578174186778,0.09373326191751474,0.3160676532769556,0.5070638329292755,126.5,0.418789683153287,LOW
631779,0.719,0.6107030430220357,0.11087305838243176,0.456659619450317,0.4641578163649563,137.75,0.4743089302136961,LOW
203588,0.688,0.5750262329485835,0.05720407070166043,0.5507399577167019,0.3535731426672738,124.0,0.46774256534173647,LOW
34177,0.734,0.4690451206715635,0.09694697375468668,0.21458773784355178,0.5017105797511661,134.0,0.37864495806745047,LOW
339764,0.6710000000000002,0.7229800629590767,0.03781467595072308,0.4704016913319239,0.32344109575554714,120.88888888888889,0.47554910756043095,LOW
1602692,0.7890000000000006,0.7523609653725075,0.15479378682378162,0.6649048625792809,0.3962207263195462,141.54761904761904,0.5902649036938926,HIGH
265926,0.686,0.5257082896117523,0.13122656668452062,0.3594080338266385,0.24268696390553668,110.66666666666667,0.4255857225307279,LOW
284754,0.7720000000000001,0.5047219307450158,0.17193358328869845,0.44820295983086683,0.46346866193283204,94.16666666666667,0.4742146184661453,LOW
1189424,0.647,0.2980062959076601,0.19335832886984475,0.17230443974630025,0.2121180423091597,105.42857142857143,0.3276672661309513,LOW
25510301,0.7001095571095644,0.7169825627328217,0.28596916384811244,0.34389922973432413,0.42711787406528723,78.24475524475524,0.5117401283562056,HIGH
288542,0.624,0.6789087093389298,0.14301017675415104,0.24101479915433408,0.6601114953420545,118.14285714285714,0.4217334213118537,LOW
575839,0.42207692307692296,0.5215917346032771,0.40365044703555675,0.37054805659456835,0.2258296595785366,120.23076923076923,0.4294667903275813,LOW
202248,0.652,0.2990556138509968,0.17193358328869848,0.28752642706131076,0.41436025547939304,132.71428571428572,0.35262890605025154,LOW
26112707,0.7369666666666639,0.815320041972714,0.07673272629887551,0.6868569415081046,0.5626617769518877,22.98095238095238,0.5789690941115895,HIGH
8687577,0.48693467336683277,0.5340975602039568,0.08409750950790353,0.14900613001582969,0.48748950328872653,115.45226130653266,0.31353396827363067,LOW
206762,0.336,0.2161594963273872,0.17836100696304233,0.41966173361522197,0.7144623980112971,107.83333333333333,0.2875455592264129,LOW
283213,0.552,0.602308499475341,0.0825923942153187,0.06300211416490487,0.6726147257534549,95.33333333333333,0.3249757519638911,LOW
319999,0.49900000000000005,0.45855194123819526,0.07830744509908948,0.5993657505285411,0.4622626416766142,84.83333333333333,0.4088062842164565,LOW
324859,0.739,0.5152151101783842,0.1387252276379218,0.4249471458773785,0.41556627573561083,103.28571428571429,0.4544718709234211,LOW
218109,0.8469999999999998,0.6065057712486884,0.09051955008034282,0.7431289640591965,0.3782534857677304,118.42857142857143,0.5717885713470569,HIGH
1049651,0.721,0.4554039874081845,0.20407070166041774,0.45243128964059176,0.41436640864396584,119.90322580645162,0.4582264946772985,LOW
1440325,0.6980000000000003,0.716684155299056,0.10980182110337437,0.3065539112050741,0.38435127185911716,67.77777777777777,0.45775997190187623,LOW
62315678,0.7177264864864793,0.6583182552962193,0.08527454074320617,0.40421461630763605,0.3346914021665096,102.83783783783784,0.46638347470838526,LOW
336117,0.8779090909090909,0.5463130783172757,0.0074986609534011825,0.6842206419373439,0.28580722247269963,123.63636363636364,0.528985368029278,HIGH
204341,0.688,0.45120671563483744,0.06202463845741833,0.554968287526427,0.21716363725864207,121.6,0.4390499104046707,LOW
34366,0.726,0.6736621196222456,0.10337439742903054,0.4249471458773784,0.2921584070687554,132.0,0.4819959157321636,LOW
11853223,0.5120000000000003,0.5320041972717744,0.08730583824317119,0.26532769556025265,0.17709422956226442,75.83098591549296,0.3491594327687996,LOW
111056,0.564,0.23609653725078697,0.045848955543652925,0.1321353065539112,0.4888258531362679,151.0,0.24452019983708778,LOW
31517127,0.6210000000000003,0.6044071353620122,0.4697375468666287,0.4492600422832991,0.3948054984678609,42.46153846153846,0.536101181127985,HIGH
7501728,0.38100000000000017,0.31269674711437506,0.05934654525977493,0.4069767441860464,0.21566841826751534,103.25,0.2900050091400492,LOW
3791974,0.5450000000000013,0.2980062959076598,0.1794322442420997,0.2114164904862577,0.4380745517419622,172.67153284671534,0.30846375765900463,LOW
22710187,0.6570000000000032,0.32738719832109103,0.09051955008034351,0.15961945031712382,0.4460121340405382,52.465714285714284,0.3086315496796404,LOW
20758081,0.8890000000000033,0.5676810073452266,0.01178361006963039,0.9566596194503135,0.2669304323213439,52.778225806451616,0.6062810592162934,HIGH
1189500,0.7360000000000003,0.8237145855194123,0.032994108194965184,0.37526427061310796,0.44572908847020015,105.51515151515152,0.4919932410818714,LOW
96994,0.775,0.6002098635886675,0.14408141403320837,0.5338266384778012,0.42762647829778855,186.0,0.5132794790249193,HIGH
2274732,0.8680000000000003,0.6621196222455409,0.12694161756829134,0.8044397463002114,0.38407437945335254,86.10526315789474,0.6153752465285109,HIGH
182046,0.5709999999999998,0.2959076600209864,0.1676486341724692,0.08033826638477802,0.1916587701054653,188.8181818181818,0.27872364014455836,LOW
1991627,0.25300000000000006,0.11962224554039855,0.2651312265666842,0.07399577167019027,0.13412052818764694,138.76388888888889,0.17793731094431825,LOW
20387,0.569,0.8373557187827912,0.20728441349758972,0.6247357293868921,0.5378850342731267,176.0,0.5595939654168182,HIGH
26482,0.676,0.7019937040923401,0.08409212640599895,0.7526427061310782,0.4149878782657921,168.0,0.5536821341573543,HIGH
78781,0.654,0.5991605456453306,0.09480449919657205,0.3699788583509514,0.40306919848878275,146.0,0.42948597579821346,LOW
2575610,0.6820000000000006,0.6621196222455409,0.35511515800749915,0.6078224101479908,0.47697485816955587,115.32926829268293,0.5767642976002578,HIGH
