playlist_id,playlist_name,playlist_total_tracks,owner_id,owner_name,total_followers
0y8MUle9Lf8VDNjPsskzJB,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,52,listanauta,Listanauta,25568
37i9dQZF1DXatFAWyNT5ad,Pop Rock,80,spotify,Spotify,23650
37i9dQZF1DWUVz2IHyFor3,Rock FM,100,spotify,Spotify,22213
5xLbtujmZBZAMI7HJFj6if,Rock ballads - Slow Rock - Power Ballads - Soft Rock - Love songs,150,aibiec8,aibiec8,16137
37i9dQZF1DXe9Gx5fVy1RT,Best of Rock: 1970,60,spotify,Spotify,15139
2qNQ4ttk21OJ7PkEjXW2zw,Rock Fanatics,13,vnu62s4nqbk1svq7ypia0ej6q,Dennis Oxen,13570
37i9dQZF1DXca9fdfkadHF,Rock Peruano,60,spotify,Spotify,11365
6Fc15OjwTbMpKbMen7jcfV,ROCK NACIONAL MEXICANO,123,demonio88,IsraP.88,9961
37i9dQZF1DX0URqd6gYywe,Baladas Rock,75,spotify,Spotify,7382
37i9dQZF1DX3JcuNZrmswG,Rock en Vivo,60,spotify,Spotify,5695
1OqJYcbB1WBS7uwTUk9gcZ,Rock Gaúcho (as Melhores),79,pww1rterul1a75dfssng2kr57,Di Pietro,2666
5vN7AqTNx8ghGN4RZjqRaF,Rock pra viajar ou dirigir / Rock to travel or drive,232,brulipe,brulipe,1461
1jHCKNXCQpdQJxH7I23ppe,Rockstar — Mahal Pa Rin Kita,41,madelitamaldita,madelpaz,1211
3hspOzgYr1qLJAjfvHUcEA,Rock Nacional Acústico MTV - Rock Brasil - Rock Brasileiro,67,vovz43md05hvsub2q1rv658kh,Best Of Rock,934
37i9dQZF1DX7yaR5d7FkNX,Rock & Lover,61,spotify,Spotify,922
3J0cZnlvL2U5m8ACz0ttGH,Rock Llanero,48,7dz2fq14an2cjj3dggchgc8ux,Gregory W.,690
5WoFbRLD9ZpGgkIFzIYBFr,Rock Nacional 80 90 00 | Rock Brasil | Rock Brasileiro | As melhores do Rock Nacional,412,216glnur7xg3dqz2cxjslrm7q,Marcio Senna Kiewel,629
7AAjEz4LlWFOylom6TxufR,Rock Nacional para Academia,62,22qggabihiytqjenod3h26jrq,Bruno Kikuichi,627
20vSPoNCpks095esjbgJy0,Rocksito 80,62,c1zrj6nvubayt597gac48390a,Georgemedinaph,564
5lpNrCG6BL2PcyygyQX0qp,Rocks Clássicos Nacionais,121,12182009925,Guilherme Pereira,529
1noSANq3yuDDxti7zU7vy6,"Rock hard, train hard!",76,5b1womgdt889nc2fdh1xf0oli,Memelistas MX,507
2N8bWrAnSRv9O9z1ZrKL0k,Rocking bollywood,78,31qskcnysyrzb2kf727vrwzrmhyu,31qskcnysyrzb2kf727vrwzrmhyu,101
5b3wkGtFeMp30B8xW0x9jk,ROCK ACUSTICO EN ESPAÑOL,28,gv751htc38qzqwpfywltj82it,Angel Narvill,88
0ISYihHfv4mCfaZVfXIHVF,Rock relajado,111,hectorrruiz,hectorrruiz,86
3uZwRG8Xqz3ndH9T7Crqfm,Rock de los 80 Argentina,83,roerle,roerle,60
